Group,Optimizer,JoinOrder,ExecutionTime,Loop,Table,Edge
30b.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1623.18,16,12,21
30b.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1610.39,33,12,21
30b.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1616.67,10,12,21
30b.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1623.48,9,12,21
30b.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1621.67,18,12,21
30b.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1621.7,50,12,21
30b.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1617.35,24,12,21
30b.sql,Reinforcement Learning,6-9-11-7-8-0-1-3-4-10-2-5-,1406.53,9,12,21
30b.sql,Reinforcement Learning,6-9-11-8-3-10-7-0-2-1-4-5-,1387.7,46,12,21
30b.sql,Reinforcement Learning,6-9-11-7-8-5-3-10-4-0-2-1-,1408.34,86,12,21
30b.sql,Reinforcement Learning,6-9-11-8-5-0-1-3-10-7-4-2-,1385.39,83,12,21
30b.sql,Reinforcement Learning,6-9-11-8-5-3-10-7-4-0-1-2-,1385.75,16,12,21
30b.sql,Reinforcement Learning,6-9-11-0-1-8-3-10-5-2-7-4-,1400.13,68,12,21
30b.sql,Reinforcement Learning,6-9-11-8-7-5-4-3-10-0-2-1-,1390.32,8,12,21
30b.sql,Reinforcement Learning,6-9-11-8-5-3-10-7-4-0-1-2-,1390.31,20,12,21
30b.sql,Reinforcement Learning,6-9-11-8-7-5-4-3-10-0-2-1-,1382.97,9,12,21
30b.sql,Reinforcement Learning,6-9-11-3-10-8-7-4-0-5-1-2-,1391.32,44,12,21
30c.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,2321.05,24,12,21
30c.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,2332.4,9,12,21
30c.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,2323.67,24,12,21
30c.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,2318.12,18,12,21
30c.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,2334.06,41,12,21
30c.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,2329.81,35,12,21
30c.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,2329.98,52,12,21
30c.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,2325.57,56,12,21
30c.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,2329.16,13,12,21
30c.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,2327.53,18,12,21
30c.sql,Reinforcement Learning,6-9-3-11-0-8-2-5-10-7-1-4-,2152.83,22,12,21
30c.sql,Reinforcement Learning,6-9-3-11-0-10-1-8-5-7-4-2-,2145.01,40,12,21
30c.sql,Reinforcement Learning,6-9-3-11-0-1-8-5-7-10-4-2-,2146.52,32,12,21
30c.sql,Reinforcement Learning,6-9-3-11-0-10-8-1-5-2-7-4-,2159.32,16,12,21
30c.sql,Reinforcement Learning,6-9-3-11-0-10-8-2-1-5-7-4-,2125.87,9,12,21
30c.sql,Reinforcement Learning,6-9-3-11-10-0-8-5-2-1-7-4-,2135.61,97,12,21
30c.sql,Reinforcement Learning,6-9-3-11-10-0-8-5-1-7-2-4-,2137.56,28,12,21
30c.sql,Reinforcement Learning,6-9-3-11-0-10-2-8-7-1-4-5-,2129.21,33,12,21
30c.sql,Reinforcement Learning,6-9-3-11-10-0-2-8-5-1-7-4-,2145.89,17,12,21
30c.sql,Reinforcement Learning,6-9-3-11-0-1-8-5-2-10-7-4-,2143.78,11,12,21
31a.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1672.69,32,11,20
31a.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1656.61,23,11,20
31a.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1659.82,99,11,20
31a.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1668.73,99,11,20
31a.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1661.99,99,11,20
31a.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1658.1,99,11,20
31a.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1660.98,99,11,20
31a.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1651.45,99,11,20
31a.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1660.65,99,11,20
31a.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1661.88,99,11,20
31a.sql,Reinforcement Learning,1-5-8-4-10-0-7-6-2-3-9-,1505.39,99,11,20
31a.sql,Reinforcement Learning,1-5-8-4-10-0-9-7-3-6-2-,1466.81,99,11,20
31a.sql,Reinforcement Learning,1-5-8-4-10-0-9-6-2-7-3-,1466.36,99,11,20
31a.sql,Reinforcement Learning,1-5-10-8-4-0-7-3-6-9-2-,1483.62,99,11,20
31a.sql,Reinforcement Learning,1-5-8-4-10-0-7-6-2-3-9-,1463.18,99,11,20
31a.sql,Reinforcement Learning,1-5-10-8-4-0-9-7-6-2-3-,1480.92,99,11,20
31a.sql,Reinforcement Learning,1-5-10-8-4-0-9-7-3-6-2-,1483.95,99,11,20
31a.sql,Reinforcement Learning,1-5-8-4-10-0-9-7-3-6-2-,1474.32,64,11,20
31a.sql,Reinforcement Learning,1-5-10-8-4-0-7-9-3-6-2-,1502.41,10,11,20
31a.sql,Reinforcement Learning,1-5-8-4-10-0-7-9-3-6-2-,1471.15,18,11,20
31b.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1666.08,16,11,20
31b.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1663.94,27,11,20
31b.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1665.53,18,11,20
31b.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1666.03,11,11,20
31b.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1666.19,33,11,20
31b.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1658.66,25,11,20
31b.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1672.18,51,11,20
31b.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1663.22,37,11,20
31b.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1662.9,27,11,20
31b.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,1674.24,11,11,20
31b.sql,Reinforcement Learning,4-8-10-0-7-9-6-2-5-3-1-,1468.17,50,11,20
31b.sql,Reinforcement Learning,4-8-10-7-0-9-6-3-2-5-1-,1433.79,28,11,20
31b.sql,Reinforcement Learning,4-8-10-0-9-7-3-6-5-1-2-,1447.42,32,11,20
31b.sql,Reinforcement Learning,4-8-10-7-3-0-9-6-5-1-2-,1440.66,16,11,20
31b.sql,Reinforcement Learning,4-8-10-0-7-9-6-5-2-1-3-,1438.67,11,11,20
31b.sql,Reinforcement Learning,4-8-10-6-0-2-9-7-5-3-1-,1447.92,8,11,20
31b.sql,Reinforcement Learning,4-8-10-7-0-9-3-6-5-2-1-,1437.93,9,11,20
31b.sql,Reinforcement Learning,4-8-10-6-7-0-3-2-9-5-1-,1448.81,15,11,20
31b.sql,Reinforcement Learning,4-8-10-7-6-3-2-0-9-5-1-,1442.8,83,11,20
31b.sql,Reinforcement Learning,4-8-10-7-6-2-3-0-9-5-1-,1442.86,52,11,20
31c.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,2465.3,71,11,20
31c.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,2451.53,16,11,20
31c.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,2445.52,43,11,20
31c.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,2456.12,11,11,20
31c.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,2456.18,18,11,20
31c.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,2449.45,24,11,20
31c.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,2454.08,53,11,20
31c.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,2449.8,11,11,20
31c.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,2457.06,56,11,20
31c.sql,Dynamic Programming,9--0---6--2---8--4---5--1---7--3---10------,2452.95,37,11,20
31c.sql,Reinforcement Learning,1-5-8-4-10-0-6-2-9-7-3-,2246.75,14,11,20
31c.sql,Reinforcement Learning,1-5-8-4-10-0-9-7-3-6-2-,2213.62,77,11,20
31c.sql,Reinforcement Learning,1-5-8-4-10-0-7-9-3-6-2-,2218.12,38,11,20
31c.sql,Reinforcement Learning,1-5-8-4-10-0-7-3-9-6-2-,2215.88,16,11,20
31c.sql,Reinforcement Learning,1-5-8-4-10-0-9-7-3-6-2-,2230.23,79,11,20
31c.sql,Reinforcement Learning,1-5-8-4-10-0-9-7-6-2-3-,2215.91,47,11,20
31c.sql,Reinforcement Learning,1-5-10-8-4-0-6-2-9-7-3-,2247.82,88,11,20
31c.sql,Reinforcement Learning,1-5-8-4-10-0-9-7-6-3-2-,2219.22,9,11,20
31c.sql,Reinforcement Learning,1-5-8-4-10-0-6-2-9-7-3-,2228.51,95,11,20
31c.sql,Reinforcement Learning,1-5-8-4-10-6-7-3-0-2-9-,2233.52,11,11,20
32a.sql,Dynamic Programming,5--4--3----2---1---0--,362.822,38,6,6
32a.sql,Dynamic Programming,5--4--3----2---1---0--,362.579,17,6,6
32a.sql,Dynamic Programming,5--4--3----2---1---0--,362.265,51,6,6
32a.sql,Dynamic Programming,5--4--3----2---1---0--,365.249,61,6,6
32a.sql,Dynamic Programming,5--4--3----2---1---0--,363.115,32,6,6
32a.sql,Dynamic Programming,5--4--3----2---1---0--,367.71,46,6,6
32a.sql,Dynamic Programming,5--4--3----2---1---0--,362.44,33,6,6
32a.sql,Dynamic Programming,5--4--3----2---1---0--,362.006,44,6,6
32a.sql,Dynamic Programming,5--4--3----2---1---0--,358.909,36,6,6
32a.sql,Dynamic Programming,5--4--3----2---1---0--,364.705,31,6,6
32a.sql,Reinforcement Learning,5-3-2-0-4-1-,260.527,28,6,6
32a.sql,Reinforcement Learning,5-3-2-0-4-1-,259.862,54,6,6
32a.sql,Reinforcement Learning,5-3-2-0-1-4-,259.18,30,6,6
32a.sql,Reinforcement Learning,5-3-2-0-1-4-,258.369,16,6,6
32a.sql,Reinforcement Learning,5-3-2-0-1-4-,260.242,11,6,6
32a.sql,Reinforcement Learning,5-3-2-0-4-1-,258.044,9,6,6
32a.sql,Reinforcement Learning,5-3-2-0-1-4-,258.741,18,6,6
32a.sql,Reinforcement Learning,5-3-2-0-1-4-,259.716,47,6,6
32a.sql,Reinforcement Learning,5-3-2-0-1-4-,261.999,33,6,6
32a.sql,Reinforcement Learning,5-3-2-0-1-4-,261.678,62,6,6
32b.sql,Dynamic Programming,5--4--3----2---1---0--,366.554,9,6,6
32b.sql,Dynamic Programming,5--4--3----2---1---0--,369.762,51,6,6
32b.sql,Dynamic Programming,5--4--3----2---1---0--,367.535,82,6,6
32b.sql,Dynamic Programming,5--4--3----2---1---0--,369.087,16,6,6
32b.sql,Dynamic Programming,5--4--3----2---1---0--,368.636,47,6,6
32b.sql,Dynamic Programming,5--4--3----2---1---0--,371.079,8,6,6
32b.sql,Dynamic Programming,5--4--3----2---1---0--,365.634,16,6,6
32b.sql,Dynamic Programming,5--4--3----2---1---0--,368.859,9,6,6
32b.sql,Dynamic Programming,5--4--3----2---1---0--,369.601,46,6,6
32b.sql,Dynamic Programming,5--4--3----2---1---0--,367.048,76,6,6
32b.sql,Reinforcement Learning,5-3-2-0-4-1-,262.156,38,6,6
32b.sql,Reinforcement Learning,5-3-2-0-4-1-,261.528,12,6,6
32b.sql,Reinforcement Learning,5-3-2-0-4-1-,292.526,24,6,6
32b.sql,Reinforcement Learning,5-3-2-0-1-4-,261.036,20,6,6
32b.sql,Reinforcement Learning,5-3-2-0-4-1-,261.554,46,6,6
32b.sql,Reinforcement Learning,5-3-2-0-4-1-,261.615,52,6,6
32b.sql,Reinforcement Learning,5-3-2-0-1-4-,263.594,11,6,6
32b.sql,Reinforcement Learning,5-3-2-0-1-4-,262.564,18,6,6
32b.sql,Reinforcement Learning,5-3-2-0-1-4-,263.16,18,6,6
33a.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,468.26,17,14,19
33a.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,469.557,16,14,19
33a.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,468.485,9,14,19
33a.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,467.421,28,14,19
33a.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,468.631,23,14,19
33a.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,469.273,11,14,19
33a.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,469.669,14,14,19
33a.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,471.329,32,14,19
33a.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,468.058,33,14,19
33a.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,469.753,99,14,19
33a.sql,Reinforcement Learning,4-12-11-6-13-10-7-3-0-5-8-1-9-2-,322.114,99,14,19
33a.sql,Reinforcement Learning,4-12-11-6-13-8-7-1-0-5-10-3-9-2-,324.413,99,14,19
33a.sql,Reinforcement Learning,4-12-11-6-13-5-8-7-1-0-10-3-9-2-,323.118,99,14,19
33a.sql,Reinforcement Learning,4-12-11-6-13-9-10-2-3-5-8-1-7-0-,322.311,99,14,19
33a.sql,Reinforcement Learning,4-12-11-6-13-9-8-2-1-5-10-3-7-0-,311.95,99,14,19
33a.sql,Reinforcement Learning,4-12-11-6-8-9-2-1-10-3-13-5-7-0-,327.815,99,14,19
33a.sql,Reinforcement Learning,4-12-11-6-9-13-5-2-10-3-8-1-7-0-,316.42,99,14,19
33a.sql,Reinforcement Learning,4-12-11-6-13-9-10-2-3-5-8-1-7-0-,310.42,99,14,19
33a.sql,Reinforcement Learning,4-12-11-9-10-3-2-8-1-6-13-5-7-0-,330.357,99,14,19
33a.sql,Reinforcement Learning,4-12-11-6-13-5-7-10-3-0-8-1-9-2-,313.274,99,14,19
33b.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,428.792,99,14,19
33b.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,428.041,99,14,19
33b.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,429.365,99,14,19
33b.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,428.88,99,14,19
33b.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,429.838,99,14,19
33b.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,428.316,99,14,19
33b.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,430.433,99,14,19
33b.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,429.771,99,14,19
33b.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,429.5,99,14,19
33b.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,428.269,99,14,19
33b.sql,Reinforcement Learning,4-12-11-6-13-5-8-1-10-9-2-3-7-0-,296.65,99,14,19
33b.sql,Reinforcement Learning,4-12-11-13-5-10-8-6-1-3-9-2-7-0-,289.875,50,14,19
33b.sql,Reinforcement Learning,4-12-11-13-6-5-10-8-3-1-9-2-7-0-,291.425,10,14,19
33b.sql,Reinforcement Learning,4-12-11-13-6-8-10-7-0-3-1-5-9-2-,295.456,70,14,19
33b.sql,Reinforcement Learning,4-12-11-6-13-8-10-3-7-0-1-5-9-2-,293.906,97,14,19
33b.sql,Reinforcement Learning,4-12-11-13-6-5-9-2-10-8-1-3-7-0-,292.783,11,14,19
33b.sql,Reinforcement Learning,4-12-11-13-6-8-9-5-2-1-10-3-7-0-,289.439,16,14,19
33b.sql,Reinforcement Learning,4-12-11-13-5-10-6-8-1-3-9-2-7-0-,298.941,52,14,19
33b.sql,Reinforcement Learning,4-12-11-13-6-10-5-3-8-1-9-2-7-0-,291.04,19,14,19
33b.sql,Reinforcement Learning,4-12-11-13-10-6-8-9-2-1-3-5-7-0-,291.987,14,14,19
33c.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,1263.62,28,14,19
33c.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,1267.06,35,14,19
33c.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,1277.88,29,14,19
33c.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,1264.67,33,14,19
33c.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,1267.26,31,14,19
33c.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,1260.54,12,14,19
33c.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,1266.75,41,14,19
33c.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,1262.69,34,14,19
33c.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,1263.18,21,14,19
33c.sql,Dynamic Programming,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,1264.68,16,14,19
33c.sql,Reinforcement Learning,6-11-12-13-10-3-5-8-7-1-0-4-9-2-,321.027,10,14,19
33c.sql,Reinforcement Learning,6-11-12-13-10-3-9-8-7-1-0-2-5-4-,319.779,9,14,19
33c.sql,Reinforcement Learning,6-11-12-13-10-3-5-8-9-2-1-4-7-0-,315.468,9,14,19
33c.sql,Reinforcement Learning,6-11-12-13-10-3-9-5-2-7-0-4-8-1-,314.793,15,14,19
33c.sql,Reinforcement Learning,6-11-12-13-10-5-9-7-0-2-3-4-8-1-,323.147,35,14,19
33c.sql,Reinforcement Learning,6-11-12-13-10-3-5-4-9-8-7-0-1-2-,317.072,60,14,19
33c.sql,Reinforcement Learning,6-11-12-13-10-3-9-2-7-5-0-4-8-1-,317.986,45,14,19
33c.sql,Reinforcement Learning,6-11-12-13-10-3-5-4-9-2-8-7-1-0-,317.935,16,14,19
33c.sql,Reinforcement Learning,6-11-12-13-10-3-5-4-7-9-2-0-8-1-,319.154,79,14,19
33c.sql,Reinforcement Learning,6-11-12-13-10-4-7-0-3-5-9-2-8-1-,324.947,10,14,19
3a.sql,Dynamic Programming,3--2---1---0--,1074.4,18,4,4
3a.sql,Dynamic Programming,3--2---1---0--,1077.06,23,4,4
3a.sql,Dynamic Programming,3--2---1---0--,1064.7,54,4,4
3a.sql,Dynamic Programming,3--2---1---0--,1073.47,11,4,4
3a.sql,Dynamic Programming,3--2---1---0--,1070.49,77,4,4
3a.sql,Dynamic Programming,3--2---1---0--,1066.62,28,4,4
3a.sql,Dynamic Programming,3--2---1---0--,1068.91,10,4,4
3a.sql,Dynamic Programming,3--2---1---0--,1068.14,50,4,4
3a.sql,Dynamic Programming,3--2---1---0--,1075.9,19,4,4
3a.sql,Dynamic Programming,3--2---1---0--,1075.13,15,4,4
3a.sql,Reinforcement Learning,0-2-3-1-,901.974,69,4,4
3a.sql,Reinforcement Learning,0-2-3-1-,905.364,97,4,4
3a.sql,Reinforcement Learning,0-2-3-1-,901.359,38,4,4
3a.sql,Reinforcement Learning,0-2-3-1-,907.41,28,4,4
3a.sql,Reinforcement Learning,0-2-3-1-,909.901,9,4,4
3a.sql,Reinforcement Learning,0-2-1-3-,899.906,47,4,4
3a.sql,Reinforcement Learning,0-2-3-1-,902.371,86,4,4
3a.sql,Reinforcement Learning,0-2-1-3-,904.504,14,4,4
3a.sql,Reinforcement Learning,0-2-3-1-,903.812,27,4,4
3a.sql,Reinforcement Learning,0-2-3-1-,903.907,17,4,4
3b.sql,Dynamic Programming,3--2---1---0--,535.999,54,4,4
3b.sql,Dynamic Programming,3--2---1---0--,541.692,48,4,4
3b.sql,Dynamic Programming,3--2---1---0--,535.045,42,4,4
3b.sql,Dynamic Programming,3--2---1---0--,535.433,39,4,4
3b.sql,Dynamic Programming,3--2---1---0--,535.923,35,4,4
3b.sql,Dynamic Programming,3--2---1---0--,533.606,40,4,4
3b.sql,Dynamic Programming,3--2---1---0--,534.59,27,4,4
3b.sql,Dynamic Programming,3--2---1---0--,542.047,30,4,4
3b.sql,Dynamic Programming,3--2---1---0--,534.873,19,4,4
3b.sql,Dynamic Programming,3--2---1---0--,541.084,32,4,4
3b.sql,Reinforcement Learning,0-2-3-1-,509.014,35,4,4
3b.sql,Reinforcement Learning,0-2-3-1-,505.476,16,4,4
3b.sql,Reinforcement Learning,0-2-3-1-,508.467,54,4,4
3b.sql,Reinforcement Learning,0-2-3-1-,508.095,21,4,4
3b.sql,Reinforcement Learning,0-2-3-1-,514.391,9,4,4
3b.sql,Reinforcement Learning,0-2-3-1-,506.167,18,4,4
3b.sql,Reinforcement Learning,0-2-3-1-,508.079,35,4,4
3b.sql,Reinforcement Learning,0-2-3-1-,508.028,31,4,4
3b.sql,Reinforcement Learning,0-2-3-1-,504.228,68,4,4
3b.sql,Reinforcement Learning,0-2-3-1-,505.332,96,4,4
3c.sql,Dynamic Programming,3--2---1---0--,1762.29,9,4,4
3c.sql,Dynamic Programming,3--2---1---0--,1761.83,56,4,4
3c.sql,Dynamic Programming,3--2---1---0--,1761.67,35,4,4
3c.sql,Dynamic Programming,3--2---1---0--,1761.79,98,4,4
3c.sql,Dynamic Programming,3--2---1---0--,1774.62,64,4,4
3c.sql,Dynamic Programming,3--2---1---0--,1764.84,16,4,4
3c.sql,Dynamic Programming,3--2---1---0--,1771.03,69,4,4
3c.sql,Dynamic Programming,3--2---1---0--,1772.22,8,4,4
3c.sql,Dynamic Programming,3--2---1---0--,1770.76,17,4,4
3c.sql,Dynamic Programming,3--2---1---0--,1773.09,9,4,4
3c.sql,Reinforcement Learning,0-2-1-3-,1202.93,48,4,4
3c.sql,Reinforcement Learning,0-2-1-3-,1199.52,38,4,4
3c.sql,Reinforcement Learning,0-2-1-3-,1197.12,13,4,4
3c.sql,Reinforcement Learning,0-2-1-3-,1202.3,24,4,4
3c.sql,Reinforcement Learning,0-2-1-3-,1196.82,23,4,4
3c.sql,Reinforcement Learning,0-2-1-3-,1197.62,68,4,4
3c.sql,Reinforcement Learning,0-2-1-3-,1195,29,4,4
3c.sql,Reinforcement Learning,0-2-1-3-,1227.9,74,4,4
3c.sql,Reinforcement Learning,0-2-1-3-,1201.62,67,4,4
3c.sql,Reinforcement Learning,0-2-1-3-,1202.96,13,4,4
4a.sql,Dynamic Programming,4--3---2---1---0--,310.442,19,5,5
4a.sql,Dynamic Programming,4--3---2---1---0--,310.165,15,5,5
4a.sql,Dynamic Programming,4--3---2---1---0--,313.096,53,5,5
4a.sql,Dynamic Programming,4--3---2---1---0--,309.494,20,5,5
4a.sql,Dynamic Programming,4--3---2---1---0--,313.309,16,5,5
4a.sql,Dynamic Programming,4--3---2---1---0--,309.64,9,5,5
4a.sql,Dynamic Programming,4--3---2---1---0--,309.311,28,5,5
4a.sql,Dynamic Programming,4--3---2---1---0--,313.001,42,5,5
4a.sql,Dynamic Programming,4--3---2---1---0--,313.173,11,5,5
4a.sql,Dynamic Programming,4--3---2---1---0--,311.695,13,5,5
4a.sql,Reinforcement Learning,1-3-4-2-0-,131.647,32,5,5
4a.sql,Reinforcement Learning,1-3-2-4-0-,131.362,37,5,5
4a.sql,Reinforcement Learning,1-3-2-0-4-,130.154,99,5,5
4a.sql,Reinforcement Learning,1-3-4-2-0-,131.445,99,5,5
4a.sql,Reinforcement Learning,1-3-4-2-0-,131.672,99,5,5
4a.sql,Reinforcement Learning,1-3-2-0-4-,130.191,99,5,5
4a.sql,Reinforcement Learning,1-3-2-0-4-,131.107,99,5,5
4a.sql,Reinforcement Learning,1-3-2-0-4-,131.835,99,5,5
4a.sql,Reinforcement Learning,1-3-4-2-0-,131.882,99,5,5
4a.sql,Reinforcement Learning,1-3-4-2-0-,131.746,99,5,5
4b.sql,Dynamic Programming,4--3---2---1---0--,120.574,99,5,5
4b.sql,Dynamic Programming,4--3---2---1---0--,121.906,99,5,5
4b.sql,Dynamic Programming,4--3---2---1---0--,119.923,99,5,5
4b.sql,Dynamic Programming,4--3---2---1---0--,121.238,99,5,5
4b.sql,Dynamic Programming,4--3---2---1---0--,121.187,99,5,5
4b.sql,Dynamic Programming,4--3---2---1---0--,120.441,99,5,5
4b.sql,Dynamic Programming,4--3---2---1---0--,121.048,99,5,5
4b.sql,Dynamic Programming,4--3---2---1---0--,119.932,99,5,5
4b.sql,Dynamic Programming,4--3---2---1---0--,120.747,99,5,5
4b.sql,Dynamic Programming,4--3---2---1---0--,121.011,99,5,5
4b.sql,Reinforcement Learning,0-2-4-3-1-,77.552,99,5,5
4b.sql,Reinforcement Learning,0-2-4-3-1-,78.452,99,5,5
4b.sql,Reinforcement Learning,0-2-4-3-1-,78.807,99,5,5
4b.sql,Reinforcement Learning,0-2-4-3-1-,78.283,99,5,5
4b.sql,Reinforcement Learning,0-2-4-3-1-,78.694,99,5,5
4b.sql,Reinforcement Learning,0-2-4-3-1-,78.125,99,5,5
4b.sql,Reinforcement Learning,0-2-4-3-1-,78.415,99,5,5
4b.sql,Reinforcement Learning,0-2-4-3-1-,78.714,99,5,5
4b.sql,Reinforcement Learning,0-2-4-3-1-,79.256,99,5,5
4b.sql,Reinforcement Learning,0-2-4-3-1-,78.4,99,5,5
4c.sql,Dynamic Programming,4--3---2---1---0--,524.344,57,5,5
4c.sql,Dynamic Programming,4--3---2---1---0--,527.868,10,5,5
4c.sql,Dynamic Programming,4--3---2---1---0--,527.929,85,5,5
4c.sql,Dynamic Programming,4--3---2---1---0--,522.148,92,5,5
4c.sql,Dynamic Programming,4--3---2---1---0--,523.321,21,5,5
4c.sql,Dynamic Programming,4--3---2---1---0--,527.045,16,5,5
4c.sql,Dynamic Programming,4--3---2---1---0--,526.965,46,5,5
4c.sql,Dynamic Programming,4--3---2---1---0--,522.593,18,5,5
4c.sql,Dynamic Programming,4--3---2---1---0--,525.513,10,5,5
4c.sql,Dynamic Programming,4--3---2---1---0--,522.471,33,5,5
4c.sql,Reinforcement Learning,1-3-4-2-0-,178.832,31,5,5
4c.sql,Reinforcement Learning,1-3-2-0-4-,174.541,28,5,5
4c.sql,Reinforcement Learning,1-3-4-2-0-,181.376,34,5,5
4c.sql,Reinforcement Learning,1-3-2-4-0-,178.204,31,5,5
4c.sql,Reinforcement Learning,1-3-2-0-4-,178.518,12,5,5
4c.sql,Reinforcement Learning,1-3-2-0-4-,174.833,26,5,5
4c.sql,Reinforcement Learning,1-3-2-0-4-,176.061,28,5,5
4c.sql,Reinforcement Learning,1-3-2-0-4-,176.939,21,5,5
